,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
875,Inspiration for the title of  's book Living with Enza. ,False,3,,2020-04-01 19:19:37,False,,1245430638137741319,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,2,False,False,,,0.5267,0.274,0.0,0.726
876,   Oh wow! Im really humbled by this.,False,1,John_S_Ash,2020-04-01 18:26:24,False,1.245413984041345e+18,1245417242671689736,458556867.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.6239,0.405,0.0,0.595
877, The best book Ive read about the First World War since Vera Brittains Testament of Youth.  of  on Wen,False,0,,2020-04-01 18:14:00,False,,1245414122033942530,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,5,True,False,,,0.0772,0.167,0.155,0.677
878," ""An unmissable, thrilling read,"" NO MAN'S LAND by  tells the story of the women who waged war against the Span",False,0,,2020-04-01 18:06:06,False,,1245412135850647555,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,5,True,False,,,-0.5766,0.115,0.254,0.631
879,   Thank you Steve! Hope youre staying well.,False,1,StevenKeenan,2020-04-01 18:00:10,False,1.2454104082755543e+18,1245410641780838401,19926814.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.7777,0.661,0.0,0.339
880,   It will be in the print edition on Saturday (Review section),False,0,,2020-04-01 17:57:01,False,,1245409848885415938,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
881, Ill be tweet chatting with local author  this Thursday over on  celebrating the launch of he,False,0,,2020-04-01 17:56:31,False,,1245409724603998209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,6,True,False,,,0.5719,0.198,0.0,0.802
882,  Aha thanks! I thought so. I will definitely make getting the Times on Saturday my statutory trip of the day.,False,1,YsendaMG,2020-04-01 17:35:25,False,1.2454029193877586e+18,1245404413101051904,429953463.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.7088,0.247,0.0,0.753
883,Great thread Louise! Hope to hear you at the conference in due course. ,False,2,,2020-04-01 17:34:08,False,,1245404089342668801,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.807,0.399,0.0,0.601
884,  Thank you so much Ysenda. Is it going to be in the print edition tomorrow?,False,0,YsendaMG,2020-04-01 17:26:46,False,1.245391386880467e+18,1245402238840901634,429953463.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.3612,0.152,0.0,0.848
885," My review for <U+2066><U+2069> of the superb Endell Street by  

",False,0,,2020-04-01 17:18:46,False,,1245400223725367297,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,7,True,False,,,0.6249,0.313,0.0,0.687
886, Hope to see you at the launch party ... some time,False,0,SLSingh,2020-04-01 14:08:49,False,1.2453522111666586e+18,1245352419636191237,20779255.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.6808,0.384,0.0,0.616
887, Thanks Simon!,False,0,SLSingh,2020-04-01 14:07:18,False,1.2453517394711347e+18,1245352040190148610,20779255.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.4926,0.761,0.0,0.239
888," Out tomorrow ENDELL STREET -  writes about Flora Murray and Louisa Garret Anderson, who ran one of the most succe",False,0,,2020-04-01 14:06:44,False,,1245351895465693184,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,4,True,False,,,0.0,0.0,0.0,1.0
889,Just what you've been waiting for ... anatomical colouring books online ,False,1,,2020-04-01 13:55:54,False,,1245349171554660353,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,2,False,False,,,0.0,0.0,0.0,1.0
890,"Royal College of Physicians  via 
So many wonderful #archives being made ava ",False,3,,2020-04-01 13:51:33,True,,1245348077948502016,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.6096,0.266,0.0,0.734
891, Thats great. All fine here thanks!,False,0,casketfiction,2020-04-01 11:28:09,False,1.2453117551207916e+18,1245311989825626113,270081048.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.8439,0.752,0.0,0.248
892,  ArtSci KPE Thank you everyone for such a stimulating discussion. I wish you all well in your future careers.,False,2,DrDBentley,2020-04-01 10:35:03,False,1.2452972876114534e+18,1245298623446945799,8.927927731239854e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.8481,0.405,0.0,0.595
893,5/5 ENDELL STREET is out tomorrow - and in the US as NO MAN'S LAND out 28 April. ,False,0,wendymoore99,2020-04-01 09:03:32,False,1.2452755937400832e+18,1245275595963064320,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.4466,0.0,0.147,0.853
894,"4/5
Dozens of patients and at least four staff died during the 1918-19 influenza pandemic at Endell Street. ",False,0,wendymoore99,2020-04-01 09:03:32,False,1.245275592511099e+18,1245275593740083200,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.5574,0.0,0.175,0.825
895,"3/5 'Men returning from the frontline, in a state of frenzied joy mingled with bewildered grief, were suddenly taki ",False,0,wendymoore99,2020-04-01 09:03:32,True,1.2452755913367593e+18,1245275592511098881,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.1531,0.158,0.133,0.708
896,"2/5 Yet just as people are dancing in the streets, hardly able to believe that the war is over, so a silent enemy i ",False,0,wendymoore99,2020-04-01 09:03:31,True,1.2452755883294433e+18,1245275591336759296,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.8255,0.0,0.258,0.742
897,Just 1 day till my new book ENDELL STREET is published. Heres a peek into Ch 10  Full of Ghosts. Warning: This ma ,False,6,,2020-04-01 09:03:31,True,,1245275588329443328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,-0.34,0.0,0.094,0.906
898,One for you  ? ,False,1,,2020-04-01 09:02:05,False,,1245275230232367104,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
899, #GreenwichHour Im on a mission to spread the good news that you can still join Greenwich Libraries online! Once your me,False,0,,2020-04-01 07:42:32,False,,1245255212253818882,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,18,True,False,,,0.6588,0.221,0.0,0.779
900,  Hi Alasdair. Email me at wendymoore.com and Ill see what I can do.,False,1,MortonAlasdair,2020-03-31 21:16:55,False,1.2450806078493164e+18,1245097768257028096,2750446844.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
901,  Thank you so much. I cant wait!,False,1,YsendaMG,2020-03-31 20:25:37,False,1.2450819926617866e+18,1245084856515780609,429953463.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.4199,0.318,0.0,0.682
902,If you need inspiration Ive been tweeting excerpts from the book over the last week.   ,False,2,,2020-03-31 19:47:49,False,,1245075344190779398,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.5267,0.195,0.0,0.805
903,What was it like working in a military hospital staffed entirely by women? How did people cope in World War 1? What ,False,4,,2020-03-31 19:10:05,True,,1245065848580116481,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,False,False,,,-0.4137,0.093,0.159,0.747
904,  ,False,0,BooksGreenwich,2020-03-31 13:49:57,False,,1244985284162437122,2855070783.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,0.0
905,Endell Street (UK) out 2 April; No Man's Land (US) out 28 April. ,False,1,wendymoore99,2020-03-31 13:48:52,False,1.2449850104295383e+18,1244985012384129026,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.296,0.0,0.155,0.845
906,... with soldiers on leave exhibiting the same signs and before long the strange malady was affecting staff too. 4 ,False,1,wendymoore99,2020-03-31 13:48:51,True,1.244985008919642e+18,1244985010429538305,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.25,0.0,0.143,0.857
907,"At the end of June patients began arriving from the front with worrying new symptoms. ""It is a most peculiar disea ",False,0,wendymoore99,2020-03-31 13:48:51,True,1.2449850076026511e+18,1244985008919642114,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.1298,0.081,0.103,0.816
908,"...At Endell Street the women faced not only nightly convoys of wounded men but Zeppelin air raids, food rationing ",False,0,wendymoore99,2020-03-31 13:48:51,True,1.2449850054886482e+18,1244985007602651136,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
909,Only TWO days till my book ENDELL STREET is out. And todays snippet is from Ch 9  Darkest Before Dawn. Sorry  bu ,False,2,,2020-03-31 13:48:50,True,,1244985005488648197,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,-0.5423,0.0,0.17,0.83
910,Looking forward to answering questions about the women of Endell Street Military Hospital #WW1 #women #medicine ,False,7,,2020-03-31 13:34:47,True,,1244981470332178432,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,3,False,False,,,0.0,0.0,0.0,1.0
911,"ENDELL STREET out 2 April &amp; in the US as NO MAN'S LAND 28 April. 
""Rarely is a book so important, so timely... vivi ",False,0,wendymoore99,2020-03-30 11:06:21,True,1.2445817237463245e+18,1244581725239480320,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.1448,0.087,0.107,0.806
912,"... and admitted: I am not at all keen on military surgery. At present I think it is horrible. 
Australian surgeo ",False,0,wendymoore99,2020-03-30 11:06:20,True,1.2445817225467453e+18,1244581723746324481,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.1803,0.062,0.094,0.844
913,Yet even as she found her feet at Endell Street and threw herself into London life Vera continued to recoil from m ,False,0,wendymoore99,2020-03-30 11:06:20,True,1.2445817212883804e+18,1244581722546745349,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
914,...Vera Scantlebury is one of 4 Australian women surgeons  plus 1 Canadian  who left their homes to work at the a ,False,0,wendymoore99,2020-03-30 11:06:20,True,1.2445817192877056e+18,1244581721288380417,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
915,"Just 3 days till my book ENDELL STREET is out. Heres todays taster from Ch 8  The March of the Women: 
Its 1917 ",False,3,,2020-03-30 11:06:19,True,,1244581719287705600,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,2,False,False,,,0.0,0.0,0.0,1.0
916,  Cats are very intuitive. My cat definitely knows something's up.,False,0,DrLindseyFitz,2020-03-30 10:53:50,False,1.2443733736622326e+18,1244578577670168577,229509740.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.4019,0.231,0.0,0.769
917,Good for you Bernie! Very well deserved. We really will have to have a bench in your name in Eltham High Street! ,False,2,,2020-03-30 10:41:30,True,,1244575471838400513,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.7075,0.227,0.0,0.773
918,The Suffragette Surgeons of Endell Street - my article in this week's Lancet. It's free to read if you just registe ,False,20,,2020-03-30 10:40:04,True,,1244575111547682817,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,7,False,False,,,0.5106,0.142,0.0,0.858
919," This paperback has come and I am stunned to see my little mother colourised on Chapel Sands, 1933, thanks to <U+2066>",False,0,,2020-03-29 18:05:38,False,,1244324854012280844,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,13,True,False,,,0.3612,0.124,0.06,0.815
920,My friend children's author Tim Knapman is reading a book a day   ,False,4,,2020-03-29 16:57:27,False,,1244307697975074817,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,2,False,False,,,0.4939,0.225,0.0,0.775
921, Looking forward to this one!,False,0,,2020-03-29 16:53:50,False,,1244306785374285824,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
922," An extraordinary group of women, and Wendy's books are always good.",False,0,,2020-03-29 16:53:46,False,,1244306768504795144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.4404,0.225,0.0,0.775
923, 'The Trailblazing Women Who Ran Britain's Most Extraordinary Hospital in WWI'....the subject of SEnine columnist Wendy Moore,False,0,,2020-03-29 16:53:35,False,,1244306723956981761,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
924, Thank you Carol!,False,0,harbro,2020-03-29 14:43:22,False,1.2442642784268984e+18,1244273952710672386,21605953.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.4199,0.583,0.0,0.417
925, That is wonderful. So elegant and stylish - and true to life.,False,0,atlanticbooks1,2020-03-29 13:52:30,False,1.2439383547832812e+18,1244261151946530818,455798843.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.8883,0.538,0.0,0.462
926, Couldn't put it better myself.,False,0,LiamD_23,2020-03-29 13:46:17,False,1.2439382605749658e+18,1244259587836043266,2724085706.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,-0.3412,0.0,0.376,0.624
927,"ENDELL STREET is out 2 April. Pre-order here  And in the US as NO MAN'S LAND 28 Apr, pre-ord ",False,10,wendymoore99,2020-03-29 12:50:15,True,1.2442454826223985e+18,1244245484350423043,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,3,False,False,,,-0.4466,0.0,0.14,0.86
928,Two wounded patients at Endell Street.  4/5 ,False,2,wendymoore99,2020-03-29 12:50:14,False,1.2442454814269522e+18,1244245482622398466,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.0,0.0,0.0,1.0
929,...in the operating theatre for twelve hours at a stretch with only a few minutes break to dash down some food. Fl ,False,1,wendymoore99,2020-03-29 12:50:14,True,1.2442454802987254e+18,1244245481426952193,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.0,0.0,0.0,1.0
930,"Among them was William Bilton, 21, who arrived at Endell Street on 5 July 1916. Bilton was lucky  he survived, but ",False,1,wendymoore99,2020-03-29 12:50:14,True,1.2442454785664369e+18,1244245480298725376,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.4678,0.168,0.0,0.832
931,"FOUR days till my book, ENDELL STREET, is launched. So heres a taster from Ch 7  Pioneers, O Pioneers! -
Three da ",False,10,,2020-03-29 12:50:13,True,,1244245478566436864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,4,False,False,,,0.2003,0.075,0.0,0.925
932, Army personnel including the Army Medical Services are working with #NHS to help turn  into NHS Nightingale ho,False,0,,2020-03-28 20:04:43,False,,1243992436101308416,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,3860,True,False,,,0.4019,0.137,0.0,0.863
933, Once they reopen!,False,1,KirstyDunseath,2020-03-28 19:03:23,False,1.2439691111154033e+18,1243977001947533312,1.02785944707763e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
934," Amazing first review for #EndellStreet  - 'rarely is a book so important, so timely.' Published next Thursd",False,0,,2020-03-28 12:54:32,False,,1243884177440878592,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.7324,0.291,0.0,0.709
935,    Ooooh I want to read this!,False,0,,2020-03-28 12:53:59,False,,1243884037078503425,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.1511,0.242,0.0,0.758
936,"5/5
Find out about the women who worked at Endell Street in #WW1 and the soldiers who were treated there ",False,1,wendymoore99,2020-03-28 11:34:54,True,1.2438641310080696e+18,1243864135198289922,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
937,Nina Last pictured in her Endell Street uniform and that uniform preserved today in the Women's Library  ,False,1,wendymoore99,2020-03-28 11:34:53,True,1.2438641298378998e+18,1243864131008069632,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
938,... neither had her sisters reports that the work was pretty grim. Yet as she now surveyed her spartan living qu ,False,1,wendymoore99,2020-03-28 11:34:53,True,1.2438641285880463e+18,1243864129837899776,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
939,"Ever since she had heard about the plans to open Endell Street Military Hospital, Nina had been determined to work ",False,1,wendymoore99,2020-03-28 11:34:52,True,1.243864125425533e+18,1243864128588046338,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.34,0.112,0.0,0.888
940,"Only FIVE days till my book ENDELL STREET is out. Heres a peek into Ch 6  Almost Manless: 
Its 1916 and 20-year- ",False,8,,2020-03-28 11:34:52,True,,1243864125425532928,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,4,False,False,,,0.0,0.0,0.0,1.0
941, Thank you! That's very kind of you. We're all OK here - keeping going by playing dominos and ration ,False,0,KirstyDunseath,2020-03-28 09:05:30,True,1.2438250016246743e+18,1243826537230741505,1.02785944707763e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.7597,0.32,0.0,0.68
942, Did you miss  lecture on John Elliotson holding Britain spellbound during the Victorian period. Catch up with t,False,0,,2020-03-28 09:03:00,False,,1243825908705878016,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,3,True,False,,,-0.1531,0.0,0.086,0.914
943," Fun fact: #TheButcheringArt is narrated by voice actor Ralph Lister, who just happens to be a descendant of Joseph Liste",False,0,,2020-03-28 09:02:26,False,,1243825766867009536,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,39,True,False,,,0.5106,0.148,0.0,0.852
944, Thank you ! That means so much from the most brilliant editor. Hope you are staying safe.,False,1,KirstyDunseath,2020-03-28 08:28:56,False,1.2436910303120384e+18,1243817335535910912,1.02785944707763e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.9177,0.499,0.0,0.501
945,  I am immensely grateful to Wendy for checking my opening chapter through   Looki,False,0,,2020-03-28 00:07:13,False,,1243691073945378816,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.4588,0.2,0.0,0.8
946, Just email with details wendymoore.com,False,0,ElthamLibrary,2020-03-27 17:18:20,False,1.243586060589904e+18,1243588174154268672,1.2294060024806564e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,1.0
947," Coming from  in April, 's riveting history of the heroic women who went to war with the Spanish Fl",False,0,,2020-03-27 17:01:24,False,,1243583915467722763,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,18,True,False,,,-0.0772,0.147,0.159,0.694
948,"  I very much enjoyed ""Endell Street"" when I read it a few months ago. Never, though, did I think it would",False,0,,2020-03-27 14:40:18,False,,1243548406263549954,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.5542,0.152,0.0,0.848
949, I've got a new book coming out next Thursday April 2. Sadly no launch party or events. But happy to ,False,3,ElthamLibrary,2020-03-27 14:36:26,True,1.2435023065969828e+18,1243547431628877826,1.2294060024806564e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,False,False,,,0.4443,0.193,0.196,0.611
950,I always knew it had relevance for women today - but no I can't believe it has become so resonant for us all now. ,False,3,,2020-03-27 14:32:19,True,,1243546395182804993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,False,False,,,-0.4215,0.0,0.109,0.891
951, Super-timely. Cant wait to read this by ,False,0,,2020-03-27 14:11:59,False,,1243541280497504259,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
952, 4/5 Flora Murray at her desk ,False,0,,2020-03-27 14:11:54,False,,1243541257349222406,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
953, This amazing book by  is coming in April from  with the title NO MANS LAND,False,0,,2020-03-27 14:11:34,False,,1243541174687805440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,3,True,False,,,0.2185,0.193,0.149,0.659
954,    Hi Amit. My friend children's author Tim Knapman is reading his lovely picture,False,0,,2020-03-27 14:11:25,False,,1243541137345916928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.7906,0.389,0.0,0.611
955, ,False,1,TimothyKnapman,2020-03-27 14:11:16,False,,1243541100662525952,602576044.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.0,0.0,0.0,0.0
956," Rarely is a book so important, so timely - thrilled to see this fantastic first review of ENDELL STREET! Congrats ",False,0,,2020-03-27 14:10:42,False,,1243540954973339650,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,6,True,False,,,0.9256,0.457,0.0,0.543
957,  A well-deserved review for !,False,0,,2020-03-27 11:46:36,False,,1243504693239853056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,1,True,False,,,0.0,0.0,0.0,1.0
958,  Thank you ! I'm humbled.,False,2,DrLindseyFitz,2020-03-27 11:46:11,False,1.2435043945633546e+18,1243504587056840705,229509740.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendymoore99,0,False,False,,,0.4199,0.411,0.0,0.589
959,"The women who waged war against Spanish flu 
The first press review of my book - and I'm thr ",False,1,,2020-03-27 11:22:00,True,,1243498499620122624,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.7579,0.0,0.277,0.723
960, Thank you so much  ! I'm absolutely delighted you enjoyed.,False,0,stockleyp,2020-03-27 11:21:06,False,1.243472405042991e+18,1243498273509441537,475075013.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.8735,0.587,0.0,0.413
961, BEST book in years! ENDELL STREET by Wendy Moore. BRILLIANT story of 2women who set up military hospitals &amp; saved 1000s live,False,0,,2020-03-27 11:20:33,False,,1243498137416880129,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,5,True,False,,,0.9268,0.398,0.0,0.602
962,ENDELL STREET is out 2 April. Pre-order here  . Out in the US as NO MAN'S LAND 28 April ,False,0,wendymoore99,2020-03-27 10:57:30,True,1.2434923335025623e+18,1243492335910035456,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,-0.4466,0.0,0.14,0.86
963,4/5 Flora Murray at her desk ,False,2,wendymoore99,2020-03-27 10:57:29,False,1.2434923323741962e+18,1243492333502562304,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.0,0.0,0.0,1.0
964,"3/5 We had this drilled into us, one orderly would say, you not only have got to do a good job but you have got ",False,0,wendymoore99,2020-03-27 10:57:29,True,1.2434923313131192e+18,1243492332374196225,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.2382,0.075,0.0,0.925
965,"2/5 It not only lasted but was hailed a triumph by the press. Yet it was not plain sailing. Its two chiefs, Murray ",False,0,wendymoore99,2020-03-27 10:57:29,True,1.243492330168103e+18,1243492331313119233,127867187.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,0,False,False,,,0.7579,0.236,0.0,0.764
966,Just SIX days till my book ENDELL STREET is out. So heres todays snippet from Ch 5 - Serfs and Slaves: Endell Str ,False,4,,2020-03-27 10:57:29,True,,1243492330168102912,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wendymoore99,1,False,False,,,0.0,0.0,0.0,1.0
