,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
638, Kerrisa doesn't think so. #Greenleaf,False,22,imkurtsparks,2017-03-30 02:11:46,False,8.472697637555405e+17,847270095709548544,1015264562.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,7,False,False,,,0.0,0.0,0.0,1.0
639,Things are heating UP Greenleafers. Can't look away TV. Watch with me tonight at 10/9c. #Greenleaf ,False,1575,,2017-03-29 17:30:03,False,,847138800404856832,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,301,False,False,,,0.0,0.0,0.0,1.0
640,Can you believe she's playing MY mother? Thanks #Essence #HenriettaLacks  April 22 ,False,3213,,2017-03-28 18:12:44,False,,846787154705469440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,480,False,False,,,0.5719,0.32,0.0,0.68
641, great job! #OWNTonight,False,179,RickFox,2017-03-23 03:59:29,False,,844760487690563585,22601929.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,50,False,False,,,0.6588,0.687,0.0,0.313
642, watching love the butler line.and dropping the coat!,False,89,MsLynnWhitfield,2017-03-23 03:20:01,False,8.447501722068746e+17,844750553045348354,561431994.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,17,False,False,,,0.6696,0.391,0.0,0.609
643,Watching  on #OWNTONIGHT  good job u guys!,False,1031,,2017-03-23 03:13:34,False,,844748932622172160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,181,False,False,,,0.4926,0.347,0.0,0.653
644, well written huh<U+0001F44D><U+0001F3FE> #Greenleaf,False,60,PRanganathan,2017-03-23 02:55:54,False,8.44744137375187e+17,844744484940238848,194339143.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,14,False,False,,,0.2732,0.412,0.0,0.588
645,    agree! My daddy woulda slapped me cross the room!,False,44,3LWTV,2017-03-23 02:52:47,False,8.447426964094116e+17,844743701159075841,20831692.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,19,False,False,,,0.4738,0.278,0.0,0.722
646,What black man calls his preacher father a false prophet? Only on t.v.  #GREENLEAF,False,1704,,2017-03-23 02:49:09,False,,844742785261461504,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,279,False,False,,,0.0,0.0,0.0,1.0
647,  Lady Mae trying to keep up. #Greenleaf,False,60,PRanganathan,2017-03-23 02:24:35,False,8.447355745986683e+17,844736602345656320,194339143.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,25,False,False,,,0.0,0.0,0.0,1.0
648, one eye and one ear you can still keep up. Feel better soon #Greenleaf,False,24,blackglamasoror,2017-03-23 02:21:35,False,8.44734938666668e+17,844735848813780992,27799365.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,5,False,False,,,0.4404,0.182,0.0,0.818
649,  <U+270B><U+0001F3FD>hey Lynn present and watching #Greenleaf,False,165,MsLynnWhitfield,2017-03-23 02:14:14,False,8.447303239759872e+17,844733999381565440,561431994.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,34,False,False,,,0.0,0.0,0.0,1.0
650, BRING It! #Greenleaf,False,79,RickFox,2017-03-23 02:07:49,False,,844732384943624195,22601929.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,25,False,False,,,0.0,0.0,0.0,1.0
651,Greenleafers! Season 2 is heating up &amp; were just getting started. Ill be watching and tweeting with ya TOMORROW n ,False,2280,,2017-03-21 21:47:11,True,,844304406711418880,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Oprah,489,False,False,,,0.0,0.0,0.0,1.0
652, We're extremely excited to unveil the cover of our April 2017 issue featuring the iconic  and ! Pick you,False,0,,2017-03-21 20:58:12,False,,844292080469884928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,553,True,False,,,0.4561,0.142,0.0,0.858
653, Oooo SO well done! RWitherspoon <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>,False,318,Big_Little_Lies,2017-03-19 21:13:43,False,,843571208700350465,7.372525143036396e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,58,False,False,,,0.5296,0.406,0.0,0.594
654, binge watching  .. you ( Madeline) are All THAT!,False,560,RWitherspoon,2017-03-19 21:10:12,False,,843570322020343809,1198406491.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,119,False,False,,,0.0,0.0,0.0,1.0
655,Here's what I've been working on for months. Excited to share the trailer for the Immortal Life of #HenriettaLacks ,False,8024,,2017-03-16 23:26:17,True,,842517404072665088,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Oprah,2245,False,False,,,0.6808,0.292,0.0,0.708
656,"""You always sweet to me""! #Greenleaf",False,1993,,2017-03-16 02:42:52,False,,842204489247469569,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,451,False,False,,,0.5093,0.397,0.0,0.603
657, YEESSS!! And THanK You #Greenleaf!,False,189,kirkfranklin,2017-03-16 02:30:09,False,,842201288519573504,39634561.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,41,False,False,,,0.5229,0.458,0.0,0.542
658,  better one tonight! #Greenleaf,False,111,ImKeithDavid,2017-03-16 02:07:29,False,8.42195329101439e+17,842195586858143744,90027025.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,27,False,False,,,0.4926,0.516,0.0,0.484
659,AmEn! We're Baaaack! #Greenleaf,False,2021,,2017-03-16 02:04:11,False,,842194757136736257,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,326,False,False,,,0.0,0.0,0.0,1.0
660,Only 30 minutes until the premiere of #Greenleaf Season 2! Who will be tweet tweetin?,False,1511,,2017-03-16 01:30:10,False,,842186193374609409,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,214,False,False,,,0.0,0.0,0.0,1.0
661, Take your seat and prepare for judgment. #Greenleaf returns TONIGHT 10/9c on ! ,False,0,,2017-03-15 23:27:06,False,,842155224420687872,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,117,True,False,,,0.0,0.0,0.0,1.0
662, It's here. Tonight.  Revelation. Redemption. Juicy Condemnation. #Greenleaf Season 2 at 10/9c   ,False,0,,2017-03-15 23:26:11,False,,842154992400134148,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,243,True,False,,,-0.5859,0.0,0.257,0.743
663, Judgment Day has arrived! Watch the season 2 premiere of  TONIGHT on  at 10/9C. #Greenleaf ,False,0,,2017-03-15 23:26:04,False,,842154962452795397,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,133,True,False,,,0.0,0.0,0.0,1.0
664,Mavis and the entire cast is back y'all. Greenleaf premieres tonight at 10/9c. Tweet party tonight! ,False,2082,,2017-03-15 17:10:25,False,,842060428846936065,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Oprah,395,False,False,,,0.4574,0.166,0.0,0.834
665,"Greenleaf returns tomorrow, 10/9c. Ill be watching with ya! ",False,3129,,2017-03-14 23:24:12,False,,841792104724537344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,624,False,False,,,0.0,0.0,0.0,1.0
666,Counting down to Wednesday. Greenleaf Season 2 returns 3/15 at 10/9c! <U+0001F64C><U+0001F3FE> ,False,2672,,2017-03-14 00:19:46,False,,841443700869804032,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,565,False,False,,,0.0,0.0,0.0,1.0
667,I'll be celebrating #internationalwomensday thru June. 10  graduations to attend from my South African girls!,False,6426,,2017-03-08 23:22:09,False,,839617264366202880,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,723,False,False,,,0.6114,0.222,0.0,0.778
668, What a beautiful day that was! And dinner in THE Library!,False,188,NateBerkus,2017-03-08 23:18:12,False,8.396076544188744e+17,839616270852997122,36806802.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,28,False,False,,,0.6688,0.31,0.0,0.69
669, ,False,106,GWacoro,2017-03-05 00:31:28,False,8.380901046567772e+17,838185157311881217,7.68800783869567e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,16,False,False,,,0.0,0.0,0.0,0.0
670,Whaaaaaaa??!congratulations Moonlight! My favorite #Oscars in memory!!,False,22823,,2017-02-27 05:21:45,False,,836083879286980609,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,3477,False,False,,,0.6734,0.43,0.0,0.57
671, half way through and u haven't missed a moment! <U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE><U+0001F483><U+0001F3FE> #Oscars,False,1069,jimmykimmel,2017-02-27 02:57:56,False,,836047689347293184,26053643.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,124,False,False,,,0.2914,0.179,0.0,0.821
672,   ,False,0,,2017-02-27 02:49:38,False,,836045598960697344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,248,True,False,,,0.0,0.0,0.0,0.0
673,O Lord I need a GiF! ,False,8043,,2017-02-27 02:49:24,False,,836045539967840257,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,1132,False,False,,,0.0,0.0,0.0,1.0
674,"Hallelujerrrrrrr!  !  "" We are the only profession that celebrates what it means to live a life!""",False,15765,,2017-02-27 02:47:41,False,,836045109086969856,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,3170,False,False,,,0.6784,0.222,0.0,0.778
675,Here comes Viola's award!!  congratulations!<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>,False,7856,,2017-02-27 02:41:47,False,,836043622831136768,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,1363,False,False,,,0.6571,0.522,0.0,0.478
676, Someone hooked girlfriend up this year! Cheryl looks GORGEOUS tonight. #Oscars,False,0,,2017-02-27 02:25:41,False,,836039573008334848,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,87,True,False,,,0.7206,0.334,0.0,0.666
677,In tears. Mahershala!!!! Deserved. #Oscars,False,17489,,2017-02-27 01:53:36,False,,836031497911988224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,2998,False,False,,,-0.471,0.0,0.434,0.566
678, <U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE>opening#oscars,False,635,jimmykimmel,2017-02-27 01:47:37,False,,836029993255723008,26053643.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,75,False,False,,,0.0,0.0,0.0,1.0
679,  I'm proud to join forces with the best reporting team in television.,False,1586,JeffFager,2017-01-31 16:06:11,False,8.264322805036728e+17,826461585099022336,564001647.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,267,False,False,,,0.8591,0.514,0.0,0.486
680,Even now looking at this picture  I want to cry. I still can't believe Mary Tyler Moore touched my face. Will love ,False,34120,,2017-01-25 23:21:59,True,,824396928771166209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,3889,False,False,,,0.34,0.199,0.112,0.688
681," Hallelujah. #Greenleaf is back Wednesday, March 15 at 10/9c. ",False,0,,2017-01-23 19:46:52,False,,823618017162510336,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,750,True,False,,,0.6124,0.333,0.0,0.667
682, LIVE with  from the set of A #WrinkleInTime in #Periscope360. Don't Mrs. it! ,False,0,,2017-01-17 17:40:31,False,,821411894875410432,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,941,True,False,,,0.0,0.0,0.0,1.0
683,Follow  right now.. we're going bts LiiiiiiVE 360 w/  life is crazy on set.,False,1249,,2017-01-17 17:33:50,False,,821410212527554560,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,251,False,False,,,-0.34,0.0,0.156,0.844
684,   follow ,False,265,RWitherspoon,2017-01-17 16:58:44,False,8.214000020522271e+17,821401379495215105,1198406491.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,44,False,False,,,0.0,0.0,0.0,1.0
685,"From every mountainside, let freedom ring! #IHaveADream",False,14252,,2017-01-16 17:00:11,False,,821039355204505600,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,3195,False,False,,,0.6696,0.428,0.0,0.572
686, most proud and beaming with joy for you and entire cast of . Thank u for a transcendent run. Take your bow<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>,False,1220,CynthiaEriVo,2017-01-08 22:47:49,False,,818227736854437888,54404911.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,222,False,False,,,0.8655,0.338,0.0,0.662
687,"I felt it ""click"" right from the beginning. On , I live the life I want &amp; I never feel deprived. ",False,3600,,2017-01-03 22:00:06,True,,816403790387507202,,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",Oprah,637,False,False,,,0.4318,0.169,0.0,0.831
688,Available today!  #FoodHealthHappiness ,False,2675,,2017-01-03 15:51:28,False,,816311020989710336,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,663,False,False,,,0.0,0.0,0.0,1.0
689,Remembering the good times with Carrie and her mother. #RIPCarrie ,False,9201,,2016-12-27 21:47:38,False,,813863940069298177,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,1277,False,False,,,0.4404,0.244,0.0,0.756
690,This time was different from any other. I live the life i want and never feel deprived...and it WORKS. ,False,6012,,2016-12-26 14:00:08,True,,813383899191513089,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Oprah,994,False,False,,,0.0772,0.067,0.0,0.933
691, our whole gang watched  and we agree! #HiddenNoMore ,False,3367,ava,2016-12-26 04:12:02,False,,813235899840405504,14982804.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,642,False,False,,,0.4199,0.285,0.0,0.715
692,"Love , love this movie  !! Anyone else see it? ",False,2496,,2016-12-25 05:54:42,False,,812899351236218880,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,489,False,False,,,0.8745,0.529,0.0,0.471
693,  hey Sherry thanks.,False,158,sherryknox,2016-12-25 03:05:17,False,8.128564381293609e+17,812856714424745985,33205964.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,26,False,False,,,0.4404,0.592,0.0,0.408
694, jeeezzz! On Christmas Eve sittin in my striped 1zy and socks. Not feeling a bit elitist. Happy holidays to you.,False,277,joleesan,2016-12-25 03:04:04,False,8.128547656464425e+17,812856408395780096,23028005.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,25,False,False,,,0.7369,0.264,0.055,0.681
695,"If you missed my interview with FLOTUS Monday, you can watch tonight on  at 9/8c. ",False,5529,,2016-12-21 21:37:22,False,,811687028353941505,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Oprah,1210,False,False,,,-0.296,0.0,0.136,0.864
696,   Brian I respectfully disagree..everyone who disagrees is NOT racist. Disagreements Can be healthy.,False,483,Gatorstock44,2016-12-20 02:17:22,False,8.110321058030715e+17,811032716611231744,7.994422481401324e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,75,False,False,,,0.8249,0.515,0.108,0.376
697,Thanks  and  OWN team for filming editing producing this FLOTUS Farewell in 4 days. Bravo team mates<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>,False,3930,,2016-12-20 01:56:06,False,,811027364448649216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,472,False,False,,,0.4404,0.153,0.0,0.847
698, the flow of it. even when she didnt want to answer that one question. Handled with such class.,False,270,kenlikebarbie,2016-12-20 01:53:43,False,8.110217044997079e+17,811026763757154305,38623110.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,38,False,False,,,-0.0572,0.0,0.067,0.933
699,  thanks Kathleen she inspires me too.,False,152,katoffermann,2016-12-20 01:39:09,False,8.110226847127962e+17,811023096916258816,860877600.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,18,False,False,,,0.7003,0.592,0.0,0.408
700, thank you and your daughter <U+0001F44D><U+0001F3FE>,False,107,da_same_ole_G,2016-12-20 01:36:04,False,8.110218056075878e+17,811022321016180736,264003727.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,17,False,False,,,0.3612,0.333,0.0,0.667
701," yes that ""being grown "" thing is real!",False,379,ladymax47,2016-12-20 01:34:41,False,8.110209736842609e+17,811021974457577472,2525988104.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,63,False,False,,,0.4574,0.299,0.0,0.701
702,   felt great in his dress. Sits well.<U+0001F44D><U+0001F3FE>,False,118,GrowingOWN,2016-12-20 01:13:44,False,8.110141200531087e+17,811016701064069120,454501787.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,14,False,False,,,0.6249,0.406,0.0,0.594
703,    hey where tou watching from?,False,147,3LWTV,2016-12-20 00:47:14,False,8.109095423891415e+17,811010033068560385,20831692.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,31,False,False,,,0.0,0.0,0.0,1.0
704, So ready for #OprahandFLOTUS tonight on  8p/7p    ,False,0,,2016-12-20 00:46:50,False,,811009932610805760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,233,True,False,,,0.4201,0.318,0.0,0.682
705,"Tonight on CBS, 8/7c. #OprahandFLOTUS ",False,8384,,2016-12-19 18:06:32,False,,810909193293004801,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,2561,False,False,,,0.0,0.0,0.0,1.0
706," luv dress u designed to interview FLOTUS. It ""sits"" well. Thanks  for introducing us<U+0001F44D><U+0001F3FE> ",False,619,Brandonmaxwell,2016-12-18 15:17:35,False,,810504286727639040,24439067.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,107,False,False,,,0.6124,0.294,0.0,0.706
707, watching you unravel #TheMessyTruth . Reminds me of Oprah Show days. Much needed conversation<U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE>,False,2517,VanJones68,2016-12-07 02:24:51,False,,806323556673929216,131497030.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,560,False,False,,,0.0,0.0,0.0,1.0
708,"Thank you for your ever-growing support on #QueenSugar. Now a Peoples Choice Award nominee. Voting ends Dec 15th!
",False,2848,,2016-12-01 05:45:52,False,,804199819199672320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,610,False,False,,,0.8398,0.375,0.0,0.625
709,".  cryin' and I knew it was coming. Thank you my Dear Sister for showing US so beautifully to Ourselves,the world. Bravo<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD> #QueenSugar",False,3113,,2016-12-01 03:59:20,False,,804173008663355392,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,723,False,False,,,0.8702,0.33,0.0,0.67
710, I did<U+0001F44B><U+0001F3FD>,False,139,JuJuBreauxD,2016-12-01 03:53:02,False,8.041711239319347e+17,804171422314692611,17516713.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,16,False,False,,,0.0,0.0,0.0,1.0
711, holding my breath<U+0001F637> for the dance. #QueenSugar,False,241,ava,2016-12-01 03:49:54,False,8.041701228436808e+17,804170633877843968,14982804.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,39,False,False,,,0.0,0.0,0.0,1.0
712,Felix could just trade the earrings. They're big enough. Wire those into account. #QueenSugar,False,979,,2016-12-01 03:46:12,False,,804169703866437632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,173,False,False,,,0.0,0.0,0.0,1.0
713,That's why it hit every nerve! #realtalk #QueenSugar  ,False,795,,2016-12-01 03:43:36,False,,804169046807678977,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,218,False,False,,,0.0,0.0,0.0,1.0
714,"""You'll never have another Me ""  Bam! #QueenSugar",False,1639,,2016-12-01 03:39:34,False,,804168031400329216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,562,False,False,,,0.0,0.0,0.0,1.0
715,This made me LOL<U+0001F602> ,False,629,,2016-12-01 03:38:23,False,,804167737408946177,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,153,False,False,,,0.0,0.0,0.0,1.0
716,So glad Remy told her No .. #respect #QueenSugar,False,1219,,2016-12-01 03:35:53,False,,804167107168636928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,310,False,False,,,-0.1182,0.234,0.338,0.427
717, 5 minutes until #QueenSugar season finale ! ,False,0,,2016-12-01 02:56:14,False,,804157128269148160,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Oprah,101,True,False,,,0.0,0.0,0.0,1.0
718, great <U+0001F44D><U+0001F3FE> first class yesterday.,False,66,towingaevans,2016-12-01 02:32:30,False,8.041505244718653e+17,804151155228033025,749872916.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,10,False,False,,,0.6249,0.506,0.0,0.494
719,   i agree Rich<U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE>,False,72,RichOnOWN,2016-12-01 02:31:19,False,8.04150376005931e+17,804150857398882304,407474647.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,10,False,False,,,0.3612,0.556,0.0,0.444
720,   #QueenSugar is everything  was meant to be.,False,0,,2016-12-01 02:31:03,False,,804150791409901569,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,43,True,False,,,0.0,0.0,0.0,1.0
721,  yep! Didn't want to miss the twitter and GIF fun fest!,False,55,3LWTV,2016-12-01 02:30:23,False,8.041485480067727e+17,804150621121155073,20831692.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,8,False,False,,,0.7435,0.478,0.078,0.444
722,. I would be <U+0001F614> for #QueenSugarfinale if I didn't know  2nd season coming. Thanks to you and all the profoundly great DirectHers!!<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>,False,687,ava,2016-12-01 02:27:42,False,8.041401852103393e+17,804149948832948224,14982804.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,88,False,False,,,0.8217,0.265,0.0,0.735
723, up and ready.. just made some chai.. tweet ready. #GimmeSugar #QueenSugarfinale,False,57,tpoulos,2016-12-01 02:18:58,False,8.041261953190871e+17,804147750447304704,26265409.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,6,False,False,,,0.6124,0.357,0.0,0.643
724,Alright Sweeties. Its all been leading up to tonight. Here we go! #QueenSugar finale. Whos watching? ,False,5667,,2016-11-30 19:51:16,False,,804050180274126848,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Oprah,1032,False,False,,,0.6588,0.278,0.0,0.722
725, Charley is about to find out that all decisions have consequences. Tune-in tonight for an all-new #QueenSugar. ,False,0,,2016-11-23 20:22:34,False,,801521343439192065,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,234,True,False,,,0.0,0.0,0.0,1.0
726,Fun with ! Gave him tour of our LA office and talked with #QueenSugar cast. Watch our conversation o ,False,5043,,2016-11-21 17:14:41,True,,800749286992527360,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,647,False,False,,,0.5562,0.166,0.0,0.834
727,"Sweeties,  has been nominated for a #PeoplesChoiceAward for Fav Cable TV Drama. Vote for us! <U+0001F4DD>",False,2216,,2016-11-17 18:08:15,False,,799313214093701120,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Oprah,597,False,False,,,0.75,0.313,0.0,0.687
728,Ralph Angel and Darla<U+2764><U+FE0F><U+2764><U+FE0F>  #GimmeSugar,False,852,,2016-11-17 03:59:58,False,,799099736334532609,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,154,False,False,,,0.0,0.0,0.0,1.0
729, loved that line too! #GimmeSugar,False,122,JoAnnluv2clean,2016-11-17 03:21:34,False,7.990895296217743e+17,799090072595283968,40409108.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,23,False,False,,,0.636,0.512,0.0,0.488
730,Ain't nobody gonna fault you for a little kiss Charley  #GimmeSugar,False,993,,2016-11-17 03:20:46,False,,799089872149454848,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,158,False,False,,,0.581,0.346,0.0,0.654
731,Gettin my Sugar fix. thanks for joining us #QueenSugar lovers. #GimmeSugar,False,1901,,2016-11-17 03:12:24,False,,799087766352982017,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oprah,294,False,False,,,0.743,0.412,0.0,0.588
