"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"We're celebrating #Pride Month <U+0001F308> by taking action for equity and donating to LGBTQI+ nonprofits. Plus, we’re releas… https://t.co/rTxsBlVSEF",FALSE,754,NA,2019-05-31 17:07:37,TRUE,NA,"1134506730753265665",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",238,FALSE,FALSE,NA,NA
"RT @Cloud9: Cloud9 is thrilled to be embarking on a journey of innovation alongside our Official Technology and Performance Analytics Partn…",FALSE,0,NA,2019-05-31 16:20:39,FALSE,NA,"1134494913486151680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",492,TRUE,FALSE,NA,NA
"RT @MSFTEnable: ""Inclusion is not something we do off to the side. It's core to what we do at the company."" -@chriscapossela, CMO of Micros…",FALSE,0,NA,2019-05-31 01:37:08,FALSE,NA,"1134272567982809093",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",42,TRUE,FALSE,NA,NA
"RT @MSFTEnable: It is<U+202F>crucial<U+202F>we continue to empower people with disabilities<U+202F>by<U+202F>using #Inclusion. Check out how our collaboration with @Mo…",FALSE,0,NA,2019-05-31 01:36:27,FALSE,NA,"1134272396637102080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",57,TRUE,FALSE,NA,NA
"RT @geekwire: Microsoft and UCLA reveal cloud platform to use healthcare data for precision medicine https://t.co/VEea2lbefL",FALSE,0,NA,2019-05-31 00:25:00,FALSE,NA,"1134254413533667330",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",54,TRUE,FALSE,NA,NA
"RT @peteratmsr: We're inspired by the work @UCLAHealth is doing to advance #healthcare using cloud and #AI to synthesize big data, advance…",FALSE,0,NA,2019-05-30 23:10:00,FALSE,NA,"1134235539111075845",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",39,TRUE,FALSE,NA,NA
"RT @MSFTResearch: With an eye on making tech more accessible to all, Microsoft researchers have prototyped a microcontroller-based system f…",FALSE,0,NA,2019-05-30 22:00:00,FALSE,NA,"1134217924858613762",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",86,TRUE,FALSE,NA,NA
"RT @MicrosoftUK: We’re looking forward to greeting you all in July. Welcome to the flagship Microsoft Store on Oxford Circus.

Read more: h…",FALSE,0,NA,2019-05-30 21:00:00,FALSE,NA,"1134202825054064650",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",145,TRUE,FALSE,NA,NA
"Learn how @Starbucks <U+2615> is brewing a better customer experience with #AI: https://t.co/6f9qxiQqyi",FALSE,219,NA,2019-05-30 20:29:52,FALSE,NA,"1134195240129236997",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",60,FALSE,FALSE,NA,NA
"RT @MicrosoftASIA: India is one the world’s largest auto #insurance markets, but insurers still rely heavily on manual processes to address…",FALSE,0,NA,2019-05-30 18:32:03,FALSE,NA,"1134165591277748224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",16,TRUE,FALSE,NA,NA
"Jump into this week's episode of #MicrosoftUnboxed<U+0001F4E6>, which is all about #CodeJumper.

Watch now: https://t.co/7qoPEkbasG",FALSE,137,NA,2019-05-30 16:47:28,FALSE,NA,"1134139272154497024",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",33,FALSE,FALSE,NA,NA
"RT @Xbox: Xbox Game Pass built for PC.
 
Unlimited access to 100+ high-quality PC games from over 75 content partners.
 
Watch our #XboxE3…",FALSE,0,NA,2019-05-30 13:12:15,FALSE,NA,"1134085110544814080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",3037,TRUE,FALSE,NA,NA
"RT @MicrosoftStore: We can’t wait to open our doors to all those who work, live, visit and shop in the UK. Join us at the flagship Microsof…",FALSE,0,NA,2019-05-30 13:11:22,FALSE,NA,"1134084890167668736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",50,TRUE,FALSE,NA,NA
"#CodeJumper is opening doors for students of all visual abilities to explore careers in computer science. Tune in t… https://t.co/9LN6VQExAu",FALSE,133,NA,2019-05-30 01:37:30,TRUE,NA,"1133910271855071232",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",29,FALSE,FALSE,NA,NA
"With machine teaching, we're making it easier for every developer and every organization to create autonomous syste… https://t.co/xLFJN0OtXp",FALSE,191,NA,2019-05-30 01:06:28,TRUE,NA,"1133902460052004865",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",49,FALSE,FALSE,NA,NA
"""Think of it as a fitness tracker but for your sanity."" Learn how we're helping employees focus and unplug with the… https://t.co/Q87E87Bkuv",FALSE,129,NA,2019-05-30 00:01:00,TRUE,NA,"1133885987468251136",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",34,FALSE,FALSE,NA,NA
"Learn, connect and explore at #MSIgnite in Orlando this November 4-8. Register today:  https://t.co/sKn151svNr",FALSE,124,NA,2019-05-29 20:20:00,FALSE,NA,"1133830371852857349",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",39,FALSE,FALSE,NA,NA
"RT @FastCompany: Five tips from a pro for getting your message across in a way that’s clear, comprehensible—and maybe even enjoyable https:…",FALSE,0,NA,2019-05-29 19:32:28,FALSE,NA,"1133818410033401856",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",51,TRUE,FALSE,NA,NA
"We're working with @Moovit to make public transit journeys fully #accessible. Learn more: https://t.co/6u4hmklA6B",FALSE,163,NA,2019-05-29 18:59:00,FALSE,NA,"1133809986809810945",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",45,FALSE,FALSE,NA,NA
"RT @satyanadella: Great to be visiting Sweden today, where we're announcing our ambition to build datacenters in the country that will be a…",FALSE,0,NA,2019-05-29 16:15:39,FALSE,NA,"1133768878343909377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",486,TRUE,FALSE,NA,NA
"Get to know the intelligent edge takeaways from #COMPUTEX in Taipei: https://t.co/aHx9ayh5ei",FALSE,218,NA,2019-05-29 06:03:42,FALSE,NA,"1133614876113248256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",51,FALSE,FALSE,NA,NA
"The @ITU #AIforGood Global Summit kicked off today. Here are @JP_Courtois' speech takeaways: https://t.co/cXGZmuPpGg",FALSE,165,NA,2019-05-29 01:45:56,FALSE,NA,"1133550005409779712",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",43,FALSE,FALSE,NA,NA
"Learn how AI technology can break down data silos for a better customer experience with @satyanadella: https://t.co/QBOVEUOXP0",FALSE,177,NA,2019-05-29 01:12:52,FALSE,NA,"1133541683252146176",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",62,FALSE,FALSE,NA,NA
"""Think of it as a fitness tracker but for your sanity."" Learn how we're helping employees focus and unplug with the… https://t.co/wIjFbqbIrk",FALSE,161,NA,2019-05-28 19:14:00,TRUE,NA,"1133451373465481216",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",50,FALSE,FALSE,NA,NA
"RT @Microsoft_Gov: Introducing #AIBusinessSchool for Government leaders. Now the popular online series discusses how #AIForGovernment can b…",FALSE,0,NA,2019-05-28 17:50:00,FALSE,NA,"1133430235461038088",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",30,TRUE,FALSE,NA,NA
"RT @MS_Ignite: Join us in Orlando this November 4-8 for all of the emerging tech, training, tools, and networking you can handle<U+0001F525><U+0001F525><U+0001F525>. Regist…",FALSE,0,NA,2019-05-28 16:48:16,FALSE,NA,"1133414698680930304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",96,TRUE,FALSE,NA,NA
"From snow leopards <U+0001F406> to purple martins <U+0001F426>, learn how #AI is benefiting the wild kingdom this week on… https://t.co/R2d6I4r0PD",FALSE,186,NA,2019-05-24 23:00:55,TRUE,NA,"1132058926793412609",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",48,FALSE,FALSE,NA,NA
"From accessibility to privacy, @SatyaNadella spoke with @NowThisNews about some of the most important topics in tec… https://t.co/CLwJclzyUm",FALSE,243,NA,2019-05-24 21:40:26,TRUE,NA,"1132038670997786626",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",71,FALSE,FALSE,NA,NA
"Watch how @spatialxr is using #HoloLens2 to help companies collaborate better. https://t.co/xm9Rc1lQJl",FALSE,237,NA,2019-05-24 20:08:44,FALSE,NA,"1132015596789411841",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",78,FALSE,FALSE,NA,NA
"RT @colleenobrien: This week on #MicrosoftUnboxed <U+0001F4E6>

We're talking animal tech <U+0001F439>

I share how scientists are tracking snow leopards with se…",FALSE,0,NA,2019-05-24 20:03:13,FALSE,NA,"1132014205350006784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",14,TRUE,FALSE,NA,NA
"In the latest book in 'The Future Computed' series, learn how manufacturers are redefining the future of #AI adopti… https://t.co/HRUpkD10pk",FALSE,179,NA,2019-05-24 18:57:14,TRUE,NA,"1131997600956108800",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",49,FALSE,FALSE,NA,NA
".@RoyalCaribbean is partnering with Microsoft to welcome customers aboard a journey of memories. <U+0001F6A2> Learn more:… https://t.co/0cuuii96uV",FALSE,204,NA,2019-05-24 17:55:00,TRUE,NA,"1131981941849448448",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",34,FALSE,FALSE,NA,NA
".@CarlsbergGroup is using #AI for a taste of innovation. <U+0001F37B> Learn more: https://t.co/RTa3G2Dpjy",FALSE,155,NA,2019-05-23 23:32:08,FALSE,NA,"1131704395341524992",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",46,FALSE,FALSE,NA,NA
"RT @MSFTIssues: Companies are embracing AI, but society must create new frameworks to deliver it responsibly. <U+0001F916> Learn more in @Microsoft's…",FALSE,0,NA,2019-05-23 18:54:17,FALSE,NA,"1131634473190055936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",27,TRUE,FALSE,NA,NA
"From snow leopards <U+0001F406> to purple martins <U+0001F426>, learn how #AI is benefiting the wild kingdom this week on… https://t.co/ebQRxrjzf2",FALSE,124,NA,2019-05-23 16:00:01,TRUE,NA,"1131590615936974849",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",33,FALSE,FALSE,NA,NA
"Learn how #AI is helping to ""spot"" endangered snow leopards on this week's episode of #MicrosoftUnboxed <U+0001F4E6>. Subscrib… https://t.co/x5KtPRikP5",FALSE,202,NA,2019-05-23 06:39:02,TRUE,NA,"1131449440143781888",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",42,FALSE,FALSE,NA,NA
"RT @MSFTIssues: Last year, @Microsoft General Counsel Dev Stahlkopf announced our paid parental leave policy for contractors. Today, @FastC…",FALSE,0,NA,2019-05-23 06:35:50,FALSE,NA,"1131448636447977478",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",48,TRUE,FALSE,NA,NA
".@RoyalCaribbean is partnering with Microsoft to welcome customers aboard a journey of memories. <U+0001F6A2> Learn more: https://t.co/L8jGp76pSv",FALSE,256,NA,2019-05-23 00:54:02,FALSE,NA,"1131362617736409090",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",48,FALSE,FALSE,NA,NA
"The Microsoft Garage is more than a space; it's a mindset.

Learn more about this culture of innovation:… https://t.co/oSzdaDbAql",FALSE,281,NA,2019-05-22 22:04:06,TRUE,NA,"1131319852386443264",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",64,FALSE,FALSE,NA,NA
"The future of gaming is on. Play with anyone, anywhere, on any device. <U+0001F3AE>#MSBuild @MSFTGameStack https://t.co/eGvnjYej4q",FALSE,690,NA,2019-05-22 18:49:58,FALSE,NA,"1131270996378308608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",196,FALSE,FALSE,NA,NA
"RT @MSEurope: Quantum computing could help solve problems like global warming, providing a brighter future for today's generation. @Microso…",FALSE,0,NA,2019-05-22 17:55:44,FALSE,NA,"1131257351044866049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",61,TRUE,FALSE,NA,NA
"<U+0001F3AE>Gaming is for everyone. 
<U+0001F3AE>Gaming must promote and protect the safety of all. 

Head of Xbox @XboxP3 shares the com… https://t.co/LroS1PdCaO",FALSE,272,NA,2019-05-22 01:14:20,TRUE,NA,"1131005340084924417",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",60,FALSE,FALSE,NA,NA
"Computers that understand you <U+0001F4BB>

Learn how machine learning technology is making this a reality: https://t.co/Jk7yhD2un8",FALSE,202,NA,2019-05-22 00:51:51,FALSE,NA,"1130999680974721025",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",69,FALSE,FALSE,NA,NA
"RT @peteratmsr: The path to preventing #SIDS could be hiding in the vast amounts of healthcare and gene data that already exists. See how w…",FALSE,0,NA,2019-05-21 19:08:08,FALSE,NA,"1130913180106993664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",47,TRUE,FALSE,NA,NA
"Experience the highlights from @SatyaNadella's Vision Keynote at #MSBuild this year. https://t.co/TmInrREj45",FALSE,256,NA,2019-05-21 19:07:59,FALSE,NA,"1130913145264852992",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",82,FALSE,FALSE,NA,NA
"RT @MSFTIssues: Tracking trees and spotting snow leopards: See how 4 #AIforEarth grantees are using #AI to protect the planet: https://t.co…",FALSE,0,NA,2019-05-21 17:51:20,FALSE,NA,"1130893854897389568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",38,TRUE,FALSE,NA,NA
"Sweden-based Mackmyra Whisky is using #AI to complement the craft of a master blender. <U+0001F943> Learn more: https://t.co/EJ2wJTyvkm",FALSE,189,NA,2019-05-20 23:50:11,FALSE,NA,"1130621771843923968",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",54,FALSE,FALSE,NA,NA
"Watch students at #MSBuild learn the building blocks of programming with Microsoft MakeCode <U+0001F4BB>. https://t.co/1d3vypdYA8",FALSE,302,NA,2019-05-20 22:23:06,FALSE,NA,"1130599858442653696",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",60,FALSE,FALSE,NA,NA
"RT @Xbox: At Xbox, we believe gaming should be:

<U+0001F49A> Inclusive of all
<U+0001F49A> Accessible to all
<U+0001F49A> Safe for all

Read @XboxP3’s blog and be a part o…",FALSE,0,NA,2019-05-20 21:46:42,FALSE,NA,"1130590697042526208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",398,TRUE,FALSE,NA,NA
"Faster and more affordable blockchain - powered by the <U+2601><U+FE0F>. Learn how @JPMorgan is making it easier for customers wi… https://t.co/B9jHUd10RX",FALSE,151,NA,2019-05-20 21:46:11,TRUE,NA,"1130590567128190976",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",35,FALSE,FALSE,NA,NA
"RT @XboxP3: Gaming has the power to become one of the most significant unifying forces for the world. Together, the entire gaming industry…",FALSE,0,NA,2019-05-20 19:51:44,FALSE,NA,"1130561764347637760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",1444,TRUE,FALSE,NA,NA
"RT @MicrosoftASIA: Water is one of the most precious natural resources in the world. @Ecolab is working with #MSFT to tackle water scarcity…",FALSE,0,NA,2019-05-20 19:20:26,FALSE,NA,"1130553887658635264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",42,TRUE,FALSE,NA,NA
"RT @satyanadella: Our Dynamics 365 Customer Insights platform unifies an organization's data across sources to deliver a single view of cus…",FALSE,0,NA,2019-05-20 17:41:56,FALSE,NA,"1130529102287388673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",95,TRUE,FALSE,NA,NA
"<U+0001F3AE>Gaming is for everyone.
<U+0001F3AE>Gaming must promote and protect the safety of all.

Head of Xbox @XboxP3 shares the commi… https://t.co/NaPhv2N0nB",FALSE,364,NA,2019-05-20 16:29:57,TRUE,NA,"1130510983955271680",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",89,FALSE,FALSE,NA,NA
"RT @satyanadella: Introducing Minecraft Earth, applying the power of our technology – from Azure to PlayFab – to bridge the physical and vi…",FALSE,0,NA,2019-05-17 22:58:06,FALSE,NA,"1129521503437971456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",471,TRUE,FALSE,NA,NA
"Watch students at #MSBuild learn the building blocks of programming with Microsoft MakeCode <U+0001F4BB>. https://t.co/wNzBXLdEZz",FALSE,497,NA,2019-05-17 21:26:43,FALSE,NA,"1129498507231023109",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",145,FALSE,FALSE,NA,NA
"Sweden-based Mackmyra Whisky is using #AI to complement the craft of a master blender. <U+0001F943> Learn more: https://t.co/9QfWmGvCi4",FALSE,205,NA,2019-05-17 19:22:08,FALSE,NA,"1129467153562791937",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",65,FALSE,FALSE,NA,NA
"We can't do it alone. Learn how we're bringing accessibility to life together on this week's episode of… https://t.co/kRoX4bp3hN",FALSE,187,NA,2019-05-17 18:36:56,TRUE,NA,"1129455777238769664",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",33,FALSE,FALSE,NA,NA
"RT @MicrosoftTeams: The #MicrosoftTeams experience is becoming even more inclusive with live captions coming to Teams meetings. #GAAD #Lear…",FALSE,0,NA,2019-05-17 17:14:31,FALSE,NA,"1129435039480012801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",122,TRUE,FALSE,NA,NA
"RT @nowthisnews: ‘Accessibility has to be core of the design.’ — @satyanadella is making sure that accessibility is not an afterthought in…",FALSE,0,NA,2019-05-17 16:17:36,FALSE,NA,"1129420715017420801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",91,TRUE,FALSE,NA,NA
"At #MSBuild, we learned that @Minecraft was up to something new. Now we know it was @MinecraftEarth! Watch the Offi… https://t.co/Qd10oXvmZP",FALSE,303,NA,2019-05-17 14:03:36,TRUE,NA,"1129386991387197440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",49,FALSE,FALSE,NA,NA
"RT @colleenobrien: This week on #MicrosoftUnboxed <U+0001F4E6>

We're talking accessible tech and #GAAD <U+0001F30E>

I share @jennylayfluffy's 'Better Together'…",FALSE,0,NA,2019-05-17 00:55:25,FALSE,NA,"1129188640322572288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",9,TRUE,FALSE,NA,NA
"Connecting devices and integrating workflows, @Microsoft365 puts people at the center. Catch more highlights from… https://t.co/xjtLAhURZA",FALSE,149,NA,2019-05-17 00:46:26,TRUE,NA,"1129186377898180608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",29,FALSE,FALSE,NA,NA
"RT @satyanadella: Bringing the power of Azure and Azure AI to Sony to deliver new gaming and entertainment experiences for customers https:…",FALSE,0,NA,2019-05-17 00:44:55,FALSE,NA,"1129185996745003008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",1282,TRUE,FALSE,NA,NA
"RT @MSFTIssues: “Making accessibility part of how we do business around the world is essential.” - @Jennylayfluffy, chief accessibility off…",FALSE,0,NA,2019-05-17 00:30:20,FALSE,NA,"1129182327098171393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",14,TRUE,FALSE,NA,NA
"It's not about engaging all the time, but engaging with the things that matter most. @SatyaNadella spoke to… https://t.co/6mvbmUb5uy",FALSE,161,NA,2019-05-17 00:15:11,TRUE,NA,"1129178512483446784",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",36,FALSE,FALSE,NA,NA
"""Most of what ALS takes away, technology can give back."" 

Former NFL player Steve Gleason is helping us help those… https://t.co/B4WnLu1S3C",FALSE,200,NA,2019-05-16 22:17:41,TRUE,NA,"1129148942858432513",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",44,FALSE,FALSE,NA,NA
"RT @satyanadella: Today we are celebrating Global Accessibility Awareness Day, a reminder of the importance of building technology that mak…",FALSE,0,NA,2019-05-16 18:28:09,FALSE,NA,"1129091181659320320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",393,TRUE,FALSE,NA,NA
"We’re collaborating with @Sony to explore new cloud solutions for gaming and content streaming. Read more:… https://t.co/BXaFQT22sb",FALSE,13522,NA,2019-05-16 17:02:11,TRUE,NA,"1129069547183640576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",4836,FALSE,FALSE,NA,NA
"RT @MicrosoftEDU: See how Robin Lowell and her students, who call themselves the Accessibility Pirates, are using #MicrosoftEDU tools to ma…",FALSE,0,NA,2019-05-16 16:53:26,FALSE,NA,"1129067344079101952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",93,TRUE,FALSE,NA,NA
"We can't do it alone. Learn how we're bringing accessibility to life together on this week's episode of… https://t.co/CM21UZu2FH",FALSE,182,NA,2019-05-16 16:00:59,TRUE,NA,"1129054144487014400",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",42,FALSE,FALSE,NA,NA
"Get to know the grantees who are making the world a more inclusive place with AI technology: https://t.co/rLHCLcIfRa #LearningTogether #GAAD",FALSE,199,NA,2019-05-16 05:32:26,FALSE,NA,"1128895964893405185",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",45,FALSE,FALSE,NA,NA
"RT @MSFT365news: Today is #GAAD, one of the days we get to celebrate the progress our customers and partners have made to make their workpl…",FALSE,0,NA,2019-05-16 05:18:25,FALSE,NA,"1128892437236027392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",38,TRUE,FALSE,NA,NA
"RT @jennylayfluffy: This Global #Accessibility Awareness Day we are #LearningTogether to create empowered futures. From snackable training…",FALSE,0,NA,2019-05-16 05:17:41,FALSE,NA,"1128892252749672449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",73,TRUE,FALSE,NA,NA
"Why did the chicken cross the road?<U+0001F414>To teach a lesson in inclusive design. 

Watch this Explanimators episode fit f… https://t.co/csUH7718BL",FALSE,370,NA,2019-05-16 04:24:45,TRUE,NA,"1128878931476533250",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",150,FALSE,FALSE,NA,NA
"When it comes to accessibility, we're better together. #MicrosoftUnboxed<U+0001F4E6> is celebrating Global Accessibility Aware… https://t.co/u06PaqLMqZ",FALSE,208,NA,2019-05-15 23:06:49,TRUE,NA,"1128798921772244992",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",49,FALSE,FALSE,NA,NA
"Kids are developing their way from white belts to black belts with the Code Ninjas curriculum.<U+0001F94B> Learn more: https://t.co/xgPXMLQzC7",FALSE,146,NA,2019-05-15 20:19:33,FALSE,NA,"1128756826101575680",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Microsoft",39,FALSE,FALSE,NA,NA
"RT @MSFTnews: Search for ""How tall is the tower in Paris,"" and @Bing answers knowing you're asking about the #EiffelTower. See how Microsof…",FALSE,0,NA,2019-05-15 20:16:40,FALSE,NA,"1128756101413892096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",22,TRUE,FALSE,NA,NA
"RT @MSFTnews: Cultivating the next gen of coders – ninja-style https://t.co/QCDXIziakw https://t.co/1JV7emu3Fi",FALSE,0,NA,2019-05-15 16:11:04,FALSE,NA,"1128694293802000384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",16,TRUE,FALSE,NA,NA
"RT @MicrosoftAfrica: We are proud to announce the launch of Microsoft Development Center in Africa!
The Africa Development Center is aimed…",FALSE,0,NA,2019-05-15 00:06:14,FALSE,NA,"1128451485727985664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",441,TRUE,FALSE,NA,NA
"RT @XboxP3: I’m in Kenya and Nigeria this week for the launch of Microsoft’s first Development Center in Africa. It’s been inspiring to mee…",FALSE,0,NA,2019-05-15 00:06:03,FALSE,NA,"1128451439926206464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",501,TRUE,FALSE,NA,NA
"Creativity. Passion. Innovation. Learn how we're working with world-class talent to create solutions with the first… https://t.co/SiNaZtHKVX",FALSE,271,NA,2019-05-14 23:42:00,TRUE,NA,"1128445388770480139",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",74,FALSE,FALSE,NA,NA
